89.80933173083686
boost, 89.80933173083686
balance, 89.81211203225048
reassign_rb, 89.81211203225048
balance, 89.81211203225048
boost, 89.81211203225048
reassign_rb, 89.81211203225048
boost, 89.81211203225048
reassign_rb, 89.81211203225048
balance, 89.81211203225048
boost, 89.81211203225048
balance, 89.81211203225048
boost, 89.81211203225048
remove, 89.81211203225048
boost, 89.81211203225048
balance, 89.81211203225048
reassign_rb, 89.81211203225048
balance, 89.81211203225048
reassign_rb, 89.81211203225048
boost, 89.81211203225048
remove, 89.78946188653642
reassign_rb, 89.78946188653642
balance, 89.78946188653642
boost, 89.78946188653642
balance, 89.78946188653642
reassign_rb, 89.78946188653642
boost, 89.81328655864503
reassign_rb, 89.81328655864503
boost, 89.81328655864503
remove, 89.76232290751354
boost, 89.76232290751354
balance, 89.76232290751354
reassign_rb, 89.76232290751354
boost, 89.76232290751354
balance, 89.76232290751354
boost, 89.76232290751354
reassign_rb, 89.79429000025378
balance, 89.79429000025378
reassign_rb, 89.79429000025378
balance, 89.79429000025378
boost, 89.79429000025378
reassign_rb, 89.79429000025378
remove, 89.79429000025378
balance, 89.79429000025378
boost, 89.79429000025378
balance, 89.79429000025378
reassign_rb, 89.79429000025378
boost, 89.79429000025378
reassign_rb, 89.79429000025378
boost, 89.79429000025378
remove, 89.76947384650218
balance, 89.73463763026751
boost, 89.75602517021416
reassign_rb, 89.75602517021416
balance, 89.75602517021416
boost, 89.78320249195323
balance, 89.78320249195323
remove, 89.74295823284608
boost, 89.71576633318371
balance, 89.73627224115995
reassign_rb, 89.73627224115995
balance, 89.73627224115995
remove, 89.73627224115995
balance, 89.74697463579602
reassign_rb, 89.74697463579602
boost, 89.76957019405202
balance, 89.76957019405202
reassign_rb, 89.76957019405202
balance, 89.76957019405202
remove, 89.74212953541587
reassign_rb, 89.74212953541587
balance, 89.74212953541587
remove, 89.74212953541587
balance, 89.74212953541587
boost, 89.76743325442348
balance, 89.76743325442348
reassign_rb, 89.76743325442348
boost, 89.76743325442348
reassign_rb, 89.76743325442348
balance, 89.76743325442348
remove, 89.76743325442348
balance, 89.76743325442348
remove, 89.76743325442348
boost, 89.76743325442348
remove, 89.76743325442348
boost, 89.76743325442348
reassign_rb, 89.76743325442348
balance, 89.76743325442348
reassign_rb, 89.76743325442348
boost, 89.76743325442348
reassign_rb, 89.76743325442348
boost, 89.76743325442348
reassign_rb, 89.76743325442348
balance, 89.76743325442348
boost, 89.76743325442348
balance, 89.76743325442348
reassign_rb, 89.76743325442348
balance, 89.76743325442348
boost, 89.79116653067109
balance, 89.79116653067109
reassign_rb, 89.79116653067109
boost, 89.79116653067109
balance, 89.79116653067109
reassign_rb, 89.79116653067109
balance, 89.79116653067109
boost, 89.79116653067109
remove, 89.76857097243732
boost, 89.79498870731632
remove, 89.79498870731632
balance, 89.79498870731632
remove, 89.79498870731632
balance, 89.79498870731632
remove, 89.79498870731632
boost, 89.79498870731632
remove, 89.77239314914712
balance, 89.77239314914712
boost, 89.7941378543201
remove, 89.7941378543201
balance, 89.7941378543201
boost, 89.7941378543201
reassign_rb, 89.7941378543201
balance, 89.7941378543201
reassign_rb, 89.7941378543201
balance, 89.7941378543201
boost, 89.7941378543201
remove, 89.7941378543201
balance, 89.7941378543201
boost, 89.7941378543201
reassign_rb, 89.7941378543201
balance, 89.7941378543201
boost, 89.7941378543201
reassign_rb, 89.7941378543201
boost, 89.7941378543201
remove, 89.7941378543201
balance, 89.7941378543201
reassign_rb, 89.7941378543201
boost, 89.7941378543201
balance, 89.7941378543201
reassign_rb, 89.7941378543201
balance, 89.7941378543201
boost, 89.7941378543201
balance, 89.7941378543201
remove, 89.77239314914712
reassign_rb, 89.77239314914712
balance, 89.77239314914712
remove, 89.74170648685931
boost, 89.76884080407531
balance, 89.76884080407531
boost, 89.76884080407531
balance, 89.79171737035696
remove, 89.76912181210096
balance, 89.76912181210096
reassign_rb, 89.76912181210096
balance, 89.76912181210096
boost, 89.79368719452846
reassign_rb, 89.79368719452846
balance, 89.79368719452846
reassign_rb, 89.79368719452846
boost, 89.79368719452846
remove, 89.76893656090306
balance, 89.76893656090306
boost, 89.76893656090306
remove, 89.77366305503722
reassign_rb, 89.7489124214893
balance, 89.7489124214893
boost, 89.7489124214893
balance, 89.7489124214893
reassign_rb, 89.7489124214893
balance, 89.7489124214893
remove, 89.7489124214893
boost, 89.72386241858476
balance, 89.74950896145047
remove, 89.74950896145047
balance, 89.74950896145047
remove, 89.72691340319449
boost, 89.7528693388321
remove, 89.7528693388321
boost, 89.69907985362877
remove, 89.66020828565111
balance, 89.66020828565111
reassign_rb, 89.66020828565111
boost, 89.66020828565111
balance, 89.66020828565111
remove, 89.66020828565111
reassign_rb, 89.66020828565111
balance, 89.66020828565111
boost, 89.66020828565111
remove, 89.74756376350179
boost, 89.74756376350179
balance, 89.74756376350179
boost, 89.74756376350179
reassign_rb, 89.74756376350179
remove, 89.74756376350179
reassign_rb, 89.74756376350179
boost, 89.74756376350179
remove, 89.71697726435295
boost, 89.71697726435295
balance, 89.71697726435295
reassign_rb, 89.71697726435295
boost, 89.71697726435295
balance, 89.71697726435295
remove, 89.71697726435295
boost, 89.73957282260893
remove, 89.73957282260893
balance, 89.73957282260893
reassign_rb, 89.73957282260893
boost, 89.73957282260893
balance, 89.73957282260893
boost, 89.73957282260893
balance, 89.73957282260893
reassign_rb, 89.73957282260893
remove, 89.73957282260893
reassign_rb, 89.71669625632728
remove, 89.71669625632728
boost, 89.71669625632728
reassign_rb, 89.71669625632728
boost, 89.74003605173235
balance, 89.74003605173235
boost, 89.74003605173235
reassign_rb, 89.74003605173235
boost, 89.74003605173235
balance, 89.74003605173235
boost, 89.74003605173235
balance, 89.74003605173235
reassign_rb, 89.74003605173235
boost, 89.74003605173235
reassign_rb, 89.74003605173235
balance, 89.74003605173235
remove, 89.74003605173235
balance, 89.74003605173235
boost, 89.74003605173235
reassign_rb, 89.74003605173235
balance, 89.74003605173235
boost, 89.74003605173235
reassign_rb, 89.74003605173235
balance, 89.74003605173235
boost, 89.74003605173235
balance, 89.74003605173235
boost, 89.74003605173235
balance, 89.74003605173235
reassign_rb, 89.74003605173235
boost, 89.74003605173235
reassign_rb, 89.74003605173235
balance, 89.74003605173235
remove, 89.74003605173235
reassign_rb, 89.74003605173235
remove, 89.67743120750707
reassign_rb, 89.67743120750707
boost, 89.67743120750707
balance, 89.70030777378871
boost, 89.70030777378871
balance, 89.70030777378871
boost, 89.70030777378871
remove, 89.67771221553272
boost, 89.69912619167704
reassign_rb, 89.69912619167704
boost, 89.69912619167704
remove, 89.67539291542944
balance, 89.67539291542944
reassign_rb, 89.67539291542944
boost, 89.67539291542944
reassign_rb, 89.67539291542944
boost, 89.67539291542944
remove, 89.6492704077966
boost, 89.71187525202188
remove, 89.68712461836982
balance, 89.6735767898563
remove, 89.6735767898563
balance, 89.6735767898563
reassign_rb, 89.6735767898563
boost, 89.6735767898563
balance, 89.6735767898563
boost, 89.69601787107732
remove, 89.66263285988467
balance, 89.66263285988467
reassign_rb, 89.66263285988467
remove, 89.66263285988467
reassign_rb, 89.66263285988467
remove, 89.66263285988467
boost, 89.6845816902929
balance, 89.6845816902929
boost, 89.73205844675297
reassign_rb, 89.73205844675297
balance, 89.73205844675297
reassign_rb, 89.73205844675297
balance, 89.73205844675297
reassign_rb, 89.73205844675297
balance, 89.73205844675297
reassign_rb, 89.73205844675297
remove, 89.73205844675297
balance, 89.73205844675297
remove, 89.71010961634474
reassign_rb, 89.71010961634474
remove, 89.71010961634474
balance, 89.68106242320448
reassign_rb, 89.68106242320448
remove, 89.62266566587186
reassign_rb, 89.62266566587186
remove, 89.59207916656393
balance, 89.59207916656393
reassign_rb, 89.59207916656393
balance, 89.59207916656393
reassign_rb, 89.59207916656393
balance, 89.59207916656393
boost, 89.62266566587186
reassign_rb, 89.62266566587186
boost, 89.6446144962801
balance, 89.69692284588947
reassign_rb, 89.69692284588947
remove, 89.69692284588947
boost, 89.72597003902973
balance, 89.72597003902973
remove, 89.7030934727481
balance, 89.7030934727481
remove, 89.66982616989463
balance, 89.67553994337862
reassign_rb, 89.67553994337862
remove, 89.65045169821639
reassign_rb, 89.65045169821639
balance, 89.65045169821639
boost, 89.65045169821639
reassign_rb, 89.67657420584922
boost, 89.67657420584922
reassign_rb, 89.70132483950128
remove, 89.67355105019628
balance, 89.67355105019628
reassign_rb, 89.67355105019628
boost, 89.69614660843006
balance, 89.69614660843006
remove, 89.69614660843006
balance, 89.69614660843006
reassign_rb, 89.69614660843006
boost, 89.69614660843006
balance, 89.69614660843006
reassign_rb, 89.69614660843006
boost, 89.69614660843006
reassign_rb, 89.69614660843006
balance, 89.69614660843006
remove, 89.69614660843006
reassign_rb, 89.69614660843006
boost, 89.69614660843006
remove, 89.69614660843006
